masterSku,title,brand,categoryLeaf,city,cityName,price,priceBeforeDiscount,discount
113771514,Canon EOS R8 kit RF 24-50mm f/4.5-6.3 IS STM черный,Canon,Фотокамеры,750000000,Алматы,675303,675303,0
112507424,МФУ Canon MAXIFY GX4040 5779C009,Canon,Принтеры и МФУ,750000000,Алматы,166990,166990,0
149014327,Bambu Lab PLA 1.75 мм 1.36 кг белый,Bambu Lab,Пластик для 3D-печати,750000000,Алматы,8990,9990,10
140713521,TCL 85C655 216 см черный,TCL,Телевизоры,750000000,Алматы,669990,669990,0
100433042,"Шланг для полива Karcher 25 м, 19 мм",Karcher,Шланги для полива,750000000,Алматы,34990,34990,0
149702719,Креатин 1WIN Креатин моногидрат нейтральный 400 г,1WIN,Креатин,750000000,Алматы,4990,7097,30
160984787,Пароочиститель Karcher 1.512-601.0 белый,Karcher,Пароочистители,750000000,Алматы,79990,79990,0
149031743,ZTE Nubia RedMagic Astra 9.06 дюйм 24 Гб/1024 Гб черный,ZTE,Планшеты,750000000,Алматы,569898,569898,0
167351268,Xiaomi 17T Pro 12 ГБ/512 ГБ черный + подарок,Xiaomi,Смартфоны,750000000,Алматы,469990,469990,0
163542353,NEXME BIE66T3 черный,NEXME,Духовые шкафы,750000000,Алматы,89880,89880,0
101134483,Аквафор Престиж А5 синий 2.8 л,Аквафор,Фильтры-кувшины для воды,750000000,Алматы,5820,5820,0
134108182,Портативная колонка Soundcore Select 4 Go черный,Soundcore,Портативные колонки,750000000,Алматы,13990,13990,0
144653470,TROUVER Robot Vacuum E20s Pro Plus RLE24SD белый,TROUVER,Роботы-пылесосы,750000000,Алматы,129990,129990,0
162365142,REDMI A7 Pro 4 ГБ/64 ГБ синий,REDMI,Смартфоны,750000000,Алматы,64990,64990,0
147027972,Garmin Venu 4 45 мм серебристый-серый,Garmin,Смарт-часы,750000000,Алматы,342990,342990,0
120489305,Xiaomi Robot Vacuum S20 BHR8629EU белый,Xiaomi,Роботы-пылесосы,750000000,Алматы,90990,90990,0
122305795,ALTECO дрель-шуруповерт CD 21-45 BL 71403 21 В,ALTECO,Дрели и шуруповерты,750000000,Алматы,32900,37000,11
5400798,"Стабилизатор напряжения 8.3 кВт СПН-8300 Ресанта релейный пониженного напряжения, 90-260В, однофазный 63/6/27",Ресанта,ИБП и стабилизаторы,750000000,Алматы,133890,133890,0
102133515,Maxler Mega Gainer Шоколад 1000 г,Maxler,Гейнеры,750000000,Алматы,13000,13000,0
161058576,Poco X8 Pro 12 ГБ/512 ГБ зеленый,Poco,Смартфоны,750000000,Алматы,279990,279990,0
106118825,Ollin Professional Salon Beauty с экстрактом семян льна шампунь 1000 мл,Ollin Professional,Шампуни для волос,750000000,Алматы,6426,6426,0
169915965,DREAME L50s Pro Ultra белый,DREAME,Роботы-пылесосы,750000000,Алматы,439990,439990,0
15300249,Transcend TS32GSDC300S 32 Гб,Transcend,Карты памяти,750000000,Алматы,16021,16021,0
141427559,Кофе Master Coffee Basic Blend зерновой 1000 г,Master Coffee,Кофе зерновой,750000000,Алматы,11990,11990,0
116696237,Пароочиститель Karcher SC 4 EasyFix Plus белый,Karcher,Пароочистители,750000000,Алматы,199990,199990,0
164277790,"Midea MDA01H80/W-KZ белый, черный",Midea,Сушильные машины,750000000,Алматы,226990,226990,0
120225054,Батарейка 6F22 Camelion 1 шт,Camelion,Батарейки и аккумуляторы,750000000,Алматы,340,340,0
116776901,Bioderma сыворотка-концентрат Pigmentbio для лица 15 мл,Bioderma,Кремы и сыворотки,750000000,Алматы,15900,15900,0
34700020,Фильтр Аквафор Кристалл H,Аквафор,Фильтры для воды,750000000,Алматы,40000,40000,0
5400734,"Стабилизатор напряжения 3 кВт АСН-3000/1-Ц Ресанта релейный, 140-260В, однофазный 63/6/5",Ресанта,ИБП и стабилизаторы,750000000,Алматы,59690,59690,0
115897372,"Компрессор безмасляный ALTECO ACO 9L 63423, 8 бар",ALTECO,Воздушные компрессоры,750000000,Алматы,60000,75000,20
100728738,Батарейка C Camelion 2 шт,Camelion,Батарейки и аккумуляторы,750000000,Алматы,843,1547,46
131356758,"Oclean ультразвуковая щетка X Lite щетина средняя розовый, серый",Oclean,Электрические зубные щетки,750000000,Алматы,14990,14990,0
142862765,Garmin QUATIX 8 47 мм серебристый-синий,Garmin,Смарт-часы,750000000,Алматы,643990,643990,0
164287511,"23.8"" XTREON XT2453DE 120 Hz черный",XTREON,Мониторы,750000000,Алматы,41990,52488,20
100044077,"Компрессор масляный ALTECO ACB 100/400, 12.5 бар",ALTECO,Воздушные компрессоры,750000000,Алматы,258000,258000,0
138585258,Garmin Vivoactive 6 42 мм черный,Garmin,Смарт-часы,750000000,Алматы,198982,198982,0
103171309,Батарейка 3R12 Camelion 1 шт,Camelion,Батарейки и аккумуляторы,750000000,Алматы,568,790,28
147026292,Garmin Venu 4s 41 мм золотистый-бежевый,Garmin,Смарт-часы,750000000,Алматы,374990,374990,0
113029701,Garmin VENU 3S белый,Garmin,Смарт-часы,750000000,Алматы,277395,277395,0
101001824,"Imou камера видеонаблюдения Ranger 2C, 2 расширение 1920x1080",Imou,Камеры видеонаблюдения,750000000,Алматы,12990,12990,0
124274943,Midea MDK03H80S-C серый,Midea,Сушильные машины,750000000,Алматы,264780,264780,0
140332288,Garmin Forerunner 970 47 мм черный,Garmin,Смарт-часы,750000000,Алматы,460145,460145,0
104600516,Строительный пылесос Karcher WD 3 S 1.628-135.0,Karcher,Строительные пылесосы,750000000,Алматы,62990,62990,0
102654775,LUXVISAGE Matt & sebum control Prime Expert основа под макияж для лица 35 мл,LUXVISAGE,Основы и фиксаторы для макияжа,750000000,Алматы,1955,2390,18
122966422,Garmin Fenix 8 51 мм серебристый-оранжевый,Garmin,Смарт-часы,750000000,Алматы,678535,678535,0
113028918,Garmin VENU 3S бежевый,Garmin,Смарт-часы,750000000,Алматы,311990,311990,0
119933445,DREAME Pocket фен золотой,DREAME,Фены,750000000,Алматы,68990,68990,0
110695197,Наушники Fifine H6 белый,Fifine,Наушники,750000000,Алматы,19990,23855,16
155596587,Bambu Lab Bambu Lab P2S (EU-версия),Bambu Lab,3D-принтеры,750000000,Алматы,413990,413990,0
112972977,Видеорегистратор 70mai A810 черный,70mai,Видеорегистраторы,750000000,Алматы,99957,99957,0
114273405,Шлифмашина угловая ALTECO Heavy Duty AGH 1500-150,ALTECO,Электрические шлифовальные машины,750000000,Алматы,32500,32500,0
24300444,ESTEL PROFESSIONAL Curex основной уход спрей-кондиционер 200 мл,ESTEL PROFESSIONAL,Средства по уходу за волосами,750000000,Алматы,3413,4310,21
24100628,Bioderma Node K кератолитический при псориазе шампунь 150 мл,Bioderma,Шампуни для волос,750000000,Алматы,11400,11400,0
150114312,TCL 65C7K 165 см черный,TCL,Телевизоры,750000000,Алматы,599990,599990,0
119821087,Точильный станок ALTECO CSM 85 76146 80 Вт 104 мм,ALTECO,Точильные станки,750000000,Алматы,17900,17900,0
108671149,Midea MF200W120WB/W-KZ белый,Midea,Стиральные машины,750000000,Алматы,242880,242880,0
121551153,Детокс комплекс 1WIN Детокс для очищения с экстрактом Годжи манго 80 г,1WIN,Детокс комплексы,750000000,Алматы,2490,2490,0
107408241,Maxler Creatine Monohydrate 500 г bag Креатин Моногидрат пакет,Maxler,Креатин,750000000,Алматы,22000,22000,0
165094931,Xiaomi Robot Vacuum H50 Pro белый,Xiaomi,Роботы-пылесосы,750000000,Алматы,239990,239990,0
124480534,TCL 65C855 165 см черный,TCL,Телевизоры,750000000,Алматы,669990,837488,20
113458556,StarLine A60 ECO с обратной связью,StarLine,Автосигнализации,750000000,Алматы,43700,43700,0
167351280,Xiaomi 17T Pro 12 ГБ/512 ГБ фиолетовый + подарок,Xiaomi,Смартфоны,750000000,Алматы,469990,469990,0
145957423,PXN V10 Pro черный,PXN,Игровые контроллеры,750000000,Алматы,117855,117855,0
106230473,Ollin Professional Salon Beauty with Grape extract шампунь 1000 мл,Ollin Professional,Шампуни для волос,750000000,Алматы,6426,6426,0
118473582,"Pet Food Cat для взрослых курица, индейка 5 кг",Без бренда,Сухие корма для кошек,750000000,Алматы,8400,8400,0
142719480,"27"" Xiaomi 4K Monitor 27 A27Ui-EU P27UCB-RAGL черный",Xiaomi,Мониторы,750000000,Алматы,143947,143947,0
122963708,Garmin Fenix 8 43 мм золотистый-бежевый,Garmin,Смарт-часы,750000000,Алматы,623990,623990,0
145468501,Apple iPhone Air 256Gb белый,Apple,Смартфоны,750000000,Алматы,614888,614888,0
161195529,Xiaomi TV S Mini LED 85 2026 216 см серый,Xiaomi,Телевизоры,750000000,Алматы,699990,699990,0
135878562,Креатин 1WIN Creatine monohydrate бабл-гам 200 г,1WIN,Креатин,750000000,Алматы,3990,4988,20
101896165,ESTEL PROFESSIONAL Only Looks №601 краска для бровей и ресниц 80 мл,ESTEL PROFESSIONAL,Товары для окрашивания,750000000,Алматы,2630,2630,0
121071615,Микроволоконная салфетка Karcher 2.863-339.0,Karcher,Аксессуары для отпаривателей и пароочистителей,750000000,Алматы,12990,14990,13
102688286,ESTEL PROFESSIONAL Celebrity 1/0 черный крем-краска 140 мл,ESTEL PROFESSIONAL,Краска и оттеночные средства для волос,750000000,Алматы,2538,2538,0
140210921,"Стол компьютерный XTREON XTREON, 120х60x74.5 см, черный, красный",XTREON,Компьютерные и письменные столы,750000000,Алматы,49990,62488,20
131791308,"1WIN Куркумин + пиперин, для укрепления иммунитета капсулы 60 шт",1WIN,Витамины и БАД,750000000,Алматы,2990,2990,0
141530670,Xiaomi Smart Band 10 серебристый,Xiaomi,Фитнес-браслеты,750000000,Алматы,21990,24988,12
119621338,"Pet Food Cat для взрослых курица, индейка 5 кг",Без бренда,Сухие корма для кошек,750000000,Алматы,8400,8400,0
108829912,Очиститель воздуха Karcher AF 20 белый,Karcher,Очистители и увлажнители,750000000,Алматы,69990,69990,0
110723064,Фильтр для пылесоса Karcher многоразовый 2.863-303.0 1 шт,Karcher,Аксессуары и комплектующие для строительных пылесосов,750000000,Алматы,11990,11990,0
117054373,AULA F75 голубой,AULA,Клавиатуры,750000000,Алматы,21900,21900,0
